time,high,low,open,volumefrom,volumeto,close
2019-05-06,7720.0,7506.3,7713.1,58.88,449097.69,7673.3
2019-05-07,7980.0,7612.6,7673.3,115.46,907125.4,7799.0
2019-05-08,8001.0,7765.0,7799.0,78.36,618191.62,8000.9
2019-05-09,8348.7,7992.1,8000.9,80.94,661053.74,8325.4
2019-05-10,8638.9,8214.6,8325.4,117.48,993799.15,8593.6
2019-05-11,9982.9,8561.6,8593.6,162.39,1497806.53,9660.0
2019-05-12,10213.7,9036.7,9660.0,131.76,1259863.09,9382.0
2019-05-13,10800.0,9289.9,9382.0,255.53,2544861.59,10309.1
2019-05-14,10800.0,10000.0,10309.1,190.62,2013260.31,10685.7
2019-05-15,10989.0,10438.6,10685.7,131.58,1414745.79,10941.2
2019-05-16,10998.0,10301.0,10941.2,162.1,1735630.14,10651.6
2019-05-17,10661.7,9050.3,10651.6,202.81,2000302.57,9983.0
2019-05-18,10178.8,9717.7,9983.0,118.74,1177718.35,9778.0
2019-05-19,11111.0,9778.0,9778.0,137.18,1477085.93,11095.0
2019-05-20,11095.0,10256.2,11095.0,75.3,804393.96,10783.4
2019-05-21,10871.8,10504.0,10783.4,76.09,813541.26,10715.0
2019-05-22,10793.4,10141.3,10715.0,128.85,1362060.29,10368.5
2019-05-23,10740.0,10151.0,10368.5,84.87,886247.01,10574.2
2019-05-24,10900.0,10400.0,10574.2,112.04,1185869.82,10748.8
2019-05-25,10832.0,10625.0,10748.8,24.88,267457.53,10832.0
2019-05-26,11560.0,10524.4,10832.0,105.08,1173165.48,11526.0
2019-05-27,11864.5,11465.0,11526.0,94.83,1103039.46,11621.5
2019-05-28,11710.4,11384.7,11621.5,117.56,1360990.79,11658.8
2019-05-29,11699.9,11251.8,11658.8,91.54,1059259.04,11628.8
2019-05-30,11898.0,101.2,11628.8,1555.83,3552300.61,11111.2
2019-05-31,11387.7,10686.9,11111.2,135.95,1499842.67,11343.7
2019-06-01,11360.0,10350.1,11343.7,52.27,588191.25,11279.0
2019-06-02,11617.3,11202.9,11279.0,50.37,575582.43,11521.5
2019-06-03,11521.5,9201.0,11521.5,91.8,1027023.4,10779.4
2019-06-04,10789.5,9211.0,10779.4,202.62,2072560.8,10103.0
2019-06-05,10828.6,10051.3,10103.0,94.87,977910.68,10350.3
2019-06-06,10533.1,9956.7,10350.3,57.16,587486.02,10442.2
2019-06-07,10748.4,10302.8,10442.2,48.78,514864.42,10625.8
2019-06-08,10681.3,10266.8,10625.8,40.67,425404.92,10509.2
2019-06-09,10520.0,9940.7,10509.2,42.75,437277.88,10054.9
2019-06-10,10647.4,9980.0,10054.9,69.39,725126.89,10583.6
2019-06-11,10591.2,10200.0,10583.6,37.58,390817.71,10470.5
2019-06-12,10909.8,10333.3,10470.5,67.94,725539.34,10815.0
2019-06-13,11088.4,10687.0,10815.0,58.26,635107.87,10897.8
2019-06-14,11599.9,10840.2,10897.8,56.66,636846.32,11587.0
2019-06-15,11842.0,11500.0,11587.0,60.16,701804.75,11824.1
2019-06-16,12450.0,11760.0,11824.1,83.77,1012528.64,11963.8
2019-06-17,12470.0,11956.4,11963.8,73.8,901607.99,12300.0
2019-06-18,12361.1,11874.4,12300.0,66.82,806510.28,12092.7
2019-06-19,12400.0,12019.3,12092.7,102.58,1255682.18,12358.4
2019-06-20,12741.2,12225.0,12358.4,89.72,1121076.09,12675.9
2019-06-21,13377.3,12608.5,12675.9,97.31,1261836.39,13377.3
2019-06-22,14799.0,13314.3,13377.3,132.1,1862186.02,14091.6
2019-06-23,14740.2,13832.1,14091.6,61.9,882795.03,14277.3
2019-06-24,14556.7,13888.9,14277.3,67.53,962139.82,14420.1
2019-06-25,15406.9,14280.8,14420.1,157.06,2326555.17,15390.2
2019-06-26,17997.9,14589.4,15390.2,330.97,5432521.2,16715.5
2019-06-27,17198.4,13351.0,16715.5,173.53,2583896.03,14403.2
2019-06-28,15987.6,13891.2,14403.2,116.52,1766344.6,15869.0
2019-06-29,15869.0,14500.1,15869.0,54.86,834989.12,15156.3
2019-06-30,15399.4,12602.0,15156.3,71.91,1031381.98,13647.6
2019-07-01,13880.0,11950.0,13647.6,62.19,795610.75,13250.0
2019-07-02,14167.4,11800.0,13250.0,126.78,1707763.67,14075.9
2019-07-03,15200.0,14011.8,14075.9,123.85,1809420.34,15167.4
2019-07-04,15174.2,14225.1,15167.4,76.03,1134984.98,14237.1
2019-07-05,14851.9,13971.4,14237.1,68.63,984146.19,14181.8
2019-07-06,15063.5,14181.8,14181.8,52.51,777921.23,14545.6
2019-07-07,14948.2,14450.0,14545.6,14.7,216465.49,14759.1
2019-07-08,16182.3,14621.6,14759.1,111.79,1731667.22,16018.5
2019-07-09,16579.0,15750.3,16018.5,108.63,1760800.94,16347.7
2019-07-10,17157.8,15100.0,16347.7,146.12,2355254.0,15890.8
2019-07-11,15890.8,14444.0,15890.8,113.05,1713535.23,14905.8
2019-07-12,15650.0,14561.2,14905.8,80.6,1219034.18,15414.0
2019-07-13,15535.9,14200.0,15414.0,53.49,795173.62,14947.9
2019-07-14,15000.0,12511.0,14947.9,96.81,1339067.85,13953.0
2019-07-15,14494.6,12937.5,13953.0,74.56,1017299.3,14251.3
2019-07-16,14493.8,12400.0,14251.3,116.84,1529362.04,12400.2
2019-07-17,13000.0,11900.0,12400.2,160.27,1978531.66,12620.0
2019-07-18,14000.0,11791.0,12620.0,181.88,2396992.86,13804.9
2019-07-19,14000.0,13196.8,13804.9,91.69,1259875.23,13777.4
2019-07-20,14473.3,13555.5,13777.4,53.27,746769.04,14034.1
2019-07-21,14188.9,13510.1,14034.1,29.5,405125.31,13778.7
2019-07-22,13998.6,13224.8,13778.7,48.96,664746.06,13572.1
2019-07-23,13572.1,12915.0,13572.1,66.99,881071.81,12952.3
2019-07-24,13031.0,12507.5,12952.3,57.62,732842.01,12865.0
2019-07-25,13351.0,12792.2,12865.0,61.35,805022.07,12998.0
2019-07-26,13044.9,12724.5,12998.0,41.89,542221.62,12938.6
2019-07-27,13455.1,12330.0,12938.6,88.91,1119702.24,12424.8
2019-07-28,12611.0,12019.0,12424.8,33.27,415201.59,12568.4
2019-07-29,12782.0,12377.8,12568.4,55.23,693956.18,12496.8
2019-07-30,12800.0,12337.3,12496.8,45.15,569941.62,12664.1
2019-07-31,13311.6,12500.8,12664.1,127.4,1657808.18,13311.6
2019-08-01,13797.8,13060.1,13311.6,150.45,2014731.4,13562.0
2019-08-02,13970.7,13521.5,13562.0,36.36,501784.21,13800.0
2019-08-03,14250.0,13746.7,13800.0,54.71,770125.82,14188.7
2019-08-04,15038.3,12995.1,14188.7,121.17,1713944.02,14479.2
2019-08-05,15494.1,14476.7,14479.2,172.01,2613805.76,15227.1
2019-08-06,15944.9,14652.9,15227.1,84.65,1297525.18,15053.8
2019-08-07,15815.0,14750.2,15053.8,88.46,1362814.79,15776.7
2019-08-08,15824.0,15222.5,15776.7,68.75,1070396.0,15800.0
2019-08-09,15889.0,15450.0,15800.0,30.12,470903.46,15700.5
2019-08-10,15800.0,14869.3,15700.5,45.07,688885.31,14955.2
2019-08-11,15300.0,14754.5,14955.2,25.92,390620.03,15255.3
2019-08-12,15255.3,14951.2,15255.3,36.5,550740.63,15041.1
2019-08-13,15174.3,14211.5,15041.1,56.37,826959.1,14442.9
2019-08-14,14442.9,13225.5,14442.9,94.5,1308356.59,13289.1
2019-08-15,16500.0,12650.6,13289.1,191.07,2603857.59,13795.5
2019-08-16,13991.9,13008.7,13795.5,57.31,783834.43,13729.3
2019-08-17,13896.5,13328.0,13729.3,88.22,1194621.53,13514.2
2019-08-18,13900.0,13374.9,13514.2,34.78,473610.42,13700.0
2019-08-19,14550.0,13562.6,13700.0,68.77,973798.51,14550.0
2019-08-20,14631.4,14105.0,14550.0,40.19,574922.57,14342.4
2019-08-21,14358.2,13127.6,14342.4,65.38,883288.78,13487.2
2019-08-22,13628.9,13011.0,13487.2,58.01,776160.36,13412.2
2019-08-23,13935.5,13380.0,13412.2,32.48,442921.21,13886.4
2019-08-24,13886.4,13200.0,13886.4,29.09,389960.81,13506.1
2019-08-25,13701.0,13187.9,13506.1,46.11,618197.49,13495.0
2019-08-26,14132.9,13483.0,13495.0,48.17,663039.81,13696.2
2019-08-27,13749.9,13300.0,13696.2,60.69,819606.56,13462.8
2019-08-28,13651.6,12834.0,13462.8,116.84,1538007.08,12983.1
2019-08-29,12983.1,12438.0,12983.1,95.92,1223190.25,12557.8
2019-08-30,12948.5,12459.0,12557.8,33.61,428748.58,12804.4
2019-08-31,12900.0,12600.0,12804.4,38.56,493118.8,12809.2
2019-09-01,13130.3,12715.0,12809.2,22.17,285290.49,12991.0
2019-09-02,13934.7,12948.5,12991.0,70.25,942969.62,13857.2
2019-09-03,14250.0,13705.8,13857.2,124.58,1757641.0,14096.5
2019-09-04,14138.0,13717.0,14096.5,37.44,520150.65,13880.6
2019-09-05,13968.8,13754.9,13880.6,40.14,556111.8,13950.0
2019-09-06,14280.5,13450.3,13950.0,82.59,1155729.37,13637.7
2019-09-07,13850.0,13561.4,13637.7,20.1,275959.89,13735.7
2019-09-08,13852.9,13483.1,13735.7,16.12,220439.96,13667.7
2019-09-09,13689.6,13300.0,13667.7,43.66,588629.37,13581.4
2019-09-10,13701.9,13030.2,13581.4,50.08,668868.68,13311.1
2019-09-11,13410.0,13039.0,13311.1,39.69,526559.34,13378.4
2019-09-12,13733.2,13238.1,13378.4,37.36,504191.86,13716.7
2019-09-13,13734.8,13431.5,13716.7,42.46,577008.78,13704.2
2019-09-14,13790.0,13545.6,13704.2,25.11,343998.17,13704.2
2019-09-15,13762.5,13568.7,13704.2,14.66,200071.94,13611.1
2019-09-16,13679.9,13305.2,13611.1,46.54,627263.02,13597.3
2019-09-17,13597.3,13336.3,13597.3,36.33,489173.12,13441.5
2019-09-18,13549.9,13320.1,13441.5,43.23,580526.83,13368.6
2019-09-19,15000.0,12900.0,13368.6,161.8,2177460.37,13596.2
2019-09-20,13685.6,13377.8,13596.2,15.41,208194.64,13513.1
2019-09-21,13524.8,13209.0,13513.1,19.4,258342.27,13236.8
2019-09-22,13381.4,13063.8,13236.8,34.48,455475.88,13305.4
2019-09-23,13345.5,12850.1,13305.4,76.28,995392.5,12952.3
2019-09-24,12996.8,11000.1,12952.3,318.64,3793046.0,11352.5
2019-09-25,11600.1,10944.1,11352.5,89.23,1002808.62,11209.8
2019-09-26,11295.8,10267.8,11209.8,122.99,1322105.25,10733.7
2019-09-27,10989.0,10445.5,10733.7,56.63,604169.47,10859.5
2019-09-28,11053.9,10626.5,10859.5,51.28,551205.72,10888.0
2019-09-29,10939.1,10514.3,10888.0,13.08,139280.51,10665.8
2019-09-30,11032.6,10218.0,10665.8,58.99,632490.22,10975.2
2019-10-01,11300.0,10850.7,10975.2,56.56,626023.56,11083.5
2019-10-02,11187.0,10853.1,11083.5,60.32,664957.53,11187.0
2019-10-03,11211.8,10803.5,11187.0,68.5,755890.54,11069.5
2019-10-04,11069.5,10800.0,11069.5,22.71,248215.65,10950.0
2019-10-05,10956.4,10760.9,10950.0,28.05,304373.6,10900.0
2019-10-06,10927.8,10453.2,10900.0,42.46,451492.97,10507.5
2019-10-07,11102.3,10430.8,10507.5,55.62,606288.37,11046.0
2019-10-08,11180.3,10940.0,11046.0,21.41,235587.1,10999.9
2019-10-09,11608.3,10860.1,10999.9,54.17,610636.44,11537.6
2019-10-10,11570.2,11350.0,11537.6,27.63,315955.91,11427.3
2019-10-11,11689.9,10956.0,11427.3,56.41,632105.19,10961.4
2019-10-12,11157.4,10952.4,10961.4,14.2,156866.22,11050.0
2019-10-13,11234.8,10898.0,11050.0,17.59,193630.21,11031.7
2019-10-14,11150.0,10968.1,11031.7,12.15,134303.46,11114.0
2019-10-15,11127.3,10748.7,11114.0,39.22,428015.2,10832.4
2019-10-16,10855.9,10553.0,10832.4,44.52,475584.59,10635.1
2019-10-17,10795.4,10558.3,10635.1,48.1,513362.96,10697.6
2019-10-18,10747.4,10471.0,10697.6,44.53,469979.57,10568.3
2019-10-19,10666.2,10470.0,10568.3,19.72,208071.76,10535.0
2019-10-20,10940.0,10500.0,10535.0,13.98,150008.17,10874.0
2019-10-21,10939.8,10772.4,10874.0,30.82,334407.4,10825.0
2019-10-22,10898.9,10588.4,10825.0,31.11,334650.7,10621.5
2019-10-23,10644.2,9722.0,10621.5,70.42,711063.43,9849.7
2019-10-24,9876.0,9722.0,9849.7,37.74,369615.37,9781.6
2019-10-25,11435.9,9739.8,9781.6,141.51,1479482.6,11368.2
2019-10-26,13649.0,11304.4,11368.2,160.8,1985314.65,12123.0
2019-10-27,12790.0,11896.2,12123.0,108.87,1362755.74,12518.6
2019-10-28,12949.2,12036.9,12518.6,47.62,587808.95,12052.0
2019-10-29,12499.0,12000.0,12052.0,87.86,1075034.8,12359.4
2019-10-30,12359.4,11812.0,12359.4,57.08,687461.81,12125.9
2019-10-31,12360.0,11815.8,12125.9,54.67,663742.9,12078.6
2019-11-01,12283.7,11958.3,12078.6,35.91,435579.14,12242.0
2019-11-02,12387.9,12158.2,12242.0,42.89,525263.18,12201.1
2019-11-03,12322.3,12002.2,12201.1,13.16,159666.64,12157.1
2019-11-04,12518.3,11890.0,12157.1,119.5,1462555.78,12351.9
2019-11-05,12458.1,12024.3,12351.9,49.59,608182.84,12200.0
2019-11-06,12370.4,12110.4,12200.0,41.3,506212.35,12351.2
2019-11-07,12373.0,12007.0,12351.2,48.22,586415.63,12148.7
2019-11-08,12204.7,11507.0,12148.7,77.0,908818.38,11623.9
2019-11-09,11769.9,11569.6,11623.9,17.45,204139.95,11715.8
2019-11-10,12014.0,11610.9,11715.8,48.08,565365.92,11965.4
2019-11-11,11976.5,11397.6,11965.4,38.57,447731.16,11525.1
2019-11-12,11637.5,11305.0,11525.1,59.16,681178.27,11609.9
2019-11-13,11630.2,11500.8,11609.9,23.81,275749.16,11613.0
2019-11-14,11629.2,11343.5,11613.0,44.64,512241.43,11447.4
2019-11-15,11652.1,11111.0,11447.4,68.52,771780.29,11178.9
2019-11-16,11293.0,11132.1,11178.9,15.67,175749.67,11219.5
2019-11-17,11436.8,11104.5,11219.5,31.4,353146.78,11229.4
2019-11-18,11229.4,10550.0,11229.4,62.87,684862.54,10821.5
2019-11-19,10829.8,10534.2,10821.5,56.77,607262.01,10776.8
2019-11-20,10933.0,10664.4,10776.8,45.22,486827.15,10758.0
2019-11-21,10792.7,9807.0,10758.0,81.55,841905.55,10144.6
2019-11-22,10377.7,9025.3,10144.6,366.63,3516689.06,9702.9
2019-11-23,9768.9,9477.5,9702.9,44.04,424685.13,9721.3
2019-11-24,9769.7,9152.3,9721.3,40.01,377189.49,9175.1
2019-11-25,9834.9,8709.0,9175.1,142.39,1328350.49,9498.0
2019-11-26,9750.0,9343.5,9498.0,50.62,480789.41,9522.2
2019-11-27,10176.0,9148.0,9522.2,79.97,781337.49,9983.9
2019-11-28,10197.2,9830.0,9983.9,69.47,697124.69,9970.1
2019-11-29,10400.0,9913.6,9970.1,59.24,602141.3,10314.6
2019-11-30,10397.7,9976.0,10314.6,27.94,284836.1,10070.7
2019-12-01,10070.7,9707.1,10070.7,46.03,453783.97,9874.4
2019-12-02,9896.0,9300.0,9874.4,57.51,555888.08,9736.1
2019-12-03,9827.7,9620.0,9736.1,31.95,311519.39,9758.1
2019-12-04,10185.0,9467.1,9758.1,63.55,615802.38,9549.7
2019-12-05,9873.4,9456.9,9549.7,74.27,714423.0,9737.4
2019-12-06,10025.9,9655.4,9737.4,32.75,323148.73,10000.0
2019-12-07,10066.2,9941.4,10000.0,22.33,223259.73,9970.6
2019-12-08,10034.6,9800.0,9970.6,18.94,188337.03,9964.4
2019-12-09,10098.9,9631.7,9964.4,44.82,442844.7,9744.3
2019-12-10,9819.1,9503.6,9744.3,35.81,344506.39,9580.3
2019-12-11,9631.7,9432.2,9580.3,34.57,328957.27,9482.7
2019-12-12,9569.0,9350.0,9482.7,60.66,572028.2,9472.1
2019-12-13,9613.0,9421.7,9472.1,38.81,370286.41,9575.7
2019-12-14,9601.2,9265.5,9575.7,20.99,196530.48,9319.9
2019-12-15,9430.0,9260.6,9319.9,23.07,215806.22,9399.6
2019-12-16,9399.6,9020.0,9399.6,58.87,540267.07,9082.4
2019-12-17,9131.9,8680.9,9082.4,84.3,749929.29,8740.6
2019-12-18,9650.0,8545.1,8740.6,107.25,970589.71,9568.0
2019-12-19,9842.5,9311.2,9568.0,67.86,640981.24,9481.7
2019-12-20,9530.0,9353.7,9481.7,37.93,358479.42,9505.0
2019-12-21,9505.0,9367.8,9505.0,24.49,231203.79,9395.7
2019-12-22,9885.0,9387.1,9395.7,53.29,513036.47,9884.8
2019-12-23,10110.0,9600.0,9884.8,84.47,832870.68,9656.7
2019-12-24,9783.7,9431.5,9656.7,107.71,1036305.92,9525.3
2019-12-25,9600.0,9415.0,9525.3,26.62,253439.94,9508.6
2019-12-26,9740.7,9370.7,9508.6,15.76,150217.9,9469.2
2019-12-27,9496.6,9289.0,9469.2,27.44,258454.58,9459.3
2019-12-28,9625.0,9459.3,9459.3,23.4,223988.0,9552.8
2019-12-29,9859.2,9528.8,9552.8,31.85,307508.62,9684.9
2019-12-30,9684.9,9419.6,9684.9,32.78,311900.26,9474.0
2019-12-31,9494.6,9275.0,9474.0,37.68,352987.82,9345.1
2020-01-01,9421.1,9290.1,9345.1,20.04,187481.49,9301.3
2020-01-02,9341.9,9012.0,9301.3,92.92,847343.63,9020.0
2020-01-03,9600.0,8883.6,9020.0,98.31,920782.43,9516.5
2020-01-04,9600.0,9438.2,9516.5,88.07,838096.92,9559.7
2020-01-05,9719.7,9468.6,9559.7,88.45,850305.14,9535.8
2020-01-06,10099.4,9524.0,9535.8,129.71,1273229.78,10082.7
2020-01-07,10653.7,10071.1,10082.7,143.96,1486712.93,10590.0
2020-01-08,10954.0,10200.0,10590.0,144.29,1537274.55,10423.7
2020-01-09,10472.6,10092.1,10423.7,129.87,1334488.1,10184.7
2020-01-10,10626.3,10015.0,10184.7,91.35,949092.88,10626.3
2020-01-11,10719.9,10370.0,10626.3,115.27,1219456.74,10435.0
2020-01-12,10629.9,10336.3,10435.0,31.27,328463.56,10629.9
2020-01-13,10642.9,10443.7,10629.9,31.45,331373.15,10549.9
2020-01-14,11444.7,10511.5,10549.9,150.9,1679384.36,11416.0
2020-01-15,11465.5,11026.9,11416.0,110.03,1238905.93,11333.6
2020-01-16,11386.2,11089.0,11333.6,63.34,711750.84,11243.5
2020-01-17,11580.5,11135.7,11243.5,46.28,530997.39,11572.1
2020-01-18,11660.9,11462.8,11572.1,36.56,422790.57,11534.8
2020-01-19,11854.4,11074.1,11534.8,79.44,907984.45,11305.9
2020-01-20,11346.7,11113.1,11305.9,27.33,307363.15,11233.5
2020-01-21,11345.0,11032.9,11233.5,29.22,327587.68,11345.0
2020-01-22,11374.0,11195.9,11345.0,40.6,459174.96,11348.7
2020-01-23,11350.0,10792.8,11348.7,70.68,773495.78,10888.2
2020-01-24,11127.1,10781.8,10888.2,18.26,200464.9,11043.1
2020-01-25,11043.1,10801.0,11043.1,33.62,366703.91,10932.4
2020-01-26,11240.0,10864.8,10932.4,26.13,290016.88,11210.0
2020-01-27,11713.1,11209.3,11210.0,45.52,522124.0,11590.0
2020-01-28,12107.0,11571.5,11590.0,101.23,1195800.94,12080.6
2020-01-29,12249.8,11973.1,12080.6,59.67,723536.63,12160.8
2020-01-30,12500.0,12007.2,12160.8,63.9,785359.09,12402.2
2020-01-31,12450.9,12138.3,12402.2,160.02,1972323.17,12380.0
2020-02-01,12450.0,12000.0,12380.0,41.18,504552.32,12310.0
2020-02-02,12437.9,12088.6,12310.0,26.46,323906.7,12261.6
2020-02-03,12521.2,12010.0,12261.6,51.18,624408.14,12234.3
2020-02-04,12299.8,12000.0,12234.3,29.93,363396.83,12164.7
2020-02-05,12762.6,12110.2,12164.7,85.37,1068653.94,12635.7
2020-02-06,12935.0,12477.4,12635.7,62.95,802245.42,12912.2
2020-02-07,13000.0,12842.7,12912.2,54.37,703314.44,12994.5
2020-02-08,13088.1,12759.6,12994.5,22.38,289608.42,13085.9
2020-02-09,13500.0,13045.0,13085.9,51.55,686602.71,13428.0
2020-02-10,13467.9,12942.3,13428.0,62.21,816087.42,13097.3
2020-02-11,13614.0,12838.8,13097.3,68.86,915758.26,13609.9
2020-02-12,13706.6,13438.5,13609.9,65.44,887988.73,13610.0
2020-02-13,13814.0,13307.0,13610.0,80.93,1099923.38,13500.0
2020-02-14,13746.2,13333.0,13500.0,51.26,695847.57,13684.5
2020-02-15,13717.7,13000.0,13684.5,69.3,919245.82,13109.3
2020-02-16,13349.2,12800.0,13109.3,38.19,500205.79,13176.6
2020-02-17,13178.0,12487.8,13176.6,56.97,727160.19,12800.0
2020-02-18,13549.4,12730.5,12800.0,52.43,687572.51,13452.5
2020-02-19,13550.0,12393.8,13452.5,124.71,1652675.85,12730.9
2020-02-20,12881.9,12521.2,12730.9,56.55,718759.15,12762.8
2020-02-21,13083.4,12706.2,12762.8,59.93,771919.6,12846.5
2020-02-22,12914.5,12740.0,12846.5,18.0,231127.25,12804.4
2020-02-23,13248.7,12795.4,12804.4,32.99,431442.51,13216.7
2020-02-24,13274.4,12618.5,13216.7,60.45,781837.84,12813.0
2020-02-25,12852.5,12333.0,12813.0,39.9,501167.07,12392.5
2020-02-26,12456.8,11565.3,12392.5,127.09,1504490.81,11724.5
2020-02-27,12033.8,11444.4,11724.5,206.5,2430177.21,11780.2
2020-02-28,12215.3,11350.3,11780.2,375.9,4424343.51,11692.9
2020-02-29,11775.6,11444.4,11692.9,33.06,383664.14,11444.4
2020-03-01,11700.0,11259.9,11444.4,80.43,917922.7,11460.0
2020-03-02,11980.5,11380.8,11460.0,54.18,638736.24,11882.9
2020-03-03,11882.9,11563.0,11882.9,49.34,578447.13,11731.3
2020-03-04,11814.3,11615.0,11731.3,40.27,471063.02,11734.1
2020-03-05,12283.0,11734.1,11734.1,54.53,660098.62,12155.0
2020-03-06,12272.0,12047.3,12155.0,33.46,406621.23,12265.4
2020-03-07,12337.9,11906.3,12265.4,37.2,451690.51,11965.5
2020-03-08,11965.5,10915.0,11965.5,126.56,1423001.69,10955.5
2020-03-09,11156.2,10344.1,10955.5,160.35,1718360.61,10857.2
2020-03-10,11183.0,10684.0,10857.2,76.54,837158.59,10879.4
2020-03-11,10983.5,10458.2,10879.4,67.09,720552.01,10944.3
2020-03-12,10973.6,6570.0,10944.3,495.53,4279766.22,6833.3
2020-03-13,8504.4,5501.5,6833.3,302.9,2183790.94,7770.0
2020-03-14,7820.0,7005.1,7770.0,105.65,787306.81,7165.5
2020-03-15,8149.1,7020.7,7165.5,172.19,1247116.89,7392.1
2020-03-16,7397.4,6000.0,7392.1,180.99,1229032.92,7056.4
2020-03-17,7858.7,6944.6,7056.4,128.29,963950.1,7607.0
2020-03-18,7883.4,7207.0,7607.0,174.71,1338412.51,7825.0
2020-03-19,9355.9,7724.4,7825.0,353.86,3055675.17,9012.4
2020-03-20,9859.4,8200.0,9012.4,227.91,2086236.18,8910.7
2020-03-21,9250.3,8500.0,8910.7,56.9,507776.76,8890.0
2020-03-22,9199.9,8337.8,8890.0,56.03,486960.54,8415.8
2020-03-23,9485.0,8281.6,8415.8,136.28,1239762.66,9450.0
2020-03-24,9872.4,9226.9,9450.0,96.15,927237.46,9814.8
2020-03-25,9992.0,9362.7,9814.8,88.83,855665.26,9566.6
2020-03-26,9703.8,9276.1,9566.6,102.78,970236.01,9524.8
2020-03-27,9733.0,8872.3,9524.8,110.92,1043597.97,8989.3
2020-03-28,8989.3,8538.7,8989.3,54.36,476366.11,8835.5
2020-03-29,8835.5,8307.0,8835.5,93.68,794832.37,8376.0
2020-03-30,9375.4,8324.2,8376.0,77.24,697949.67,9124.4
2020-03-31,9302.0,9084.4,9124.4,49.17,452083.8,9109.0
2020-04-01,9500.0,8820.1,9109.0,73.25,669242.34,9414.0
2020-04-02,10256.3,9321.9,9414.0,81.56,792025.19,9663.1
2020-04-03,9998.8,9410.1,9663.1,35.08,339624.65,9579.9
2020-04-04,9935.9,9522.0,9579.9,34.65,336329.34,9803.1
2020-04-05,9823.4,9524.0,9803.1,24.98,241640.76,9734.4
2020-04-06,10397.2,9700.6,9734.4,77.82,788326.34,10397.2
2020-04-07,10550.0,9954.4,10397.2,100.45,1032566.57,10106.1
2020-04-08,10626.54,9541.47,10032.79,5334.0,54946325.82,10301.15
2020-04-09,10375.4,10050.0,10347.9,56.2,575285.83,10230.6
2020-04-10,10280.7,9522.4,10230.6,64.04,627563.31,9709.3
2020-04-11,9793.66,9358.38,9602.61,3264.99,31401771.76,9617.72
2020-04-12,10100.0,9565.7,9686.5,41.02,403921.84,9740.7
2020-04-13,10191.16,9046.81,9752.72,4713.74,44887754.18,9522.75
2020-04-14,9779.6,9500.0,9610.4,40.93,394681.32,9601.2
2020-04-15,9710.6,9436.0,9601.2,43.04,412235.75,9448.0
2020-04-16,10161.4,9260.0,9448.0,75.62,742761.83,10007.9
2020-04-17,10213.84,9784.92,9978.98,3941.1,38879998.89,9865.27
2020-04-18,10286.3,9908.5,9934.8,59.2,600924.5,10261.6
2020-04-19,10520.17,9845.33,10161.64,4706.9,47255190.66,10039.56
2020-04-20,10230.0,9675.0,10112.0,60.16,594678.39,9786.3
2020-04-21,9970.8,9691.8,9786.3,78.89,773081.25,9817.0
2020-04-22,10180.1,9777.7,9817.0,56.93,568949.21,10149.0
2020-04-23,10863.2,10016.8,10149.0,86.95,913790.57,10568.7
2020-04-24,10858.74,9534.61,10509.27,4317.96,45629726.96,10567.43
2020-04-25,10848.21,10208.46,10567.43,4386.42,46753856.34,10658.77
2020-04-26,10968.3,10700.0,10747.9,47.93,518851.36,10968.3
2020-04-27,11085.0,10850.0,10968.3,61.0,667063.73,11030.0
2020-04-28,11030.0,10856.7,11030.0,58.05,634250.61,10976.8
2020-04-29,12506.4,10878.7,10976.8,150.99,1781275.95,12324.5
2020-04-30,13249.9,11871.3,12324.5,168.77,2111506.72,12110.1
2020-05-01,12800.0,12110.1,12110.1,104.93,1309206.54,12611.6
2020-05-02,12868.1,12520.1,12611.6,52.43,666368.96,12818.0
2020-05-03,13100.0,12500.0,12818.0,86.9,1112874.95,12701.7
2020-05-04,12770.0,12205.0,12701.7,103.74,1293492.63,12659.9
2020-05-05,12894.4,12500.0,12659.9,54.48,691081.21,12714.8
2020-05-06,13385.4,12690.0,12714.8,108.83,1419642.5,13045.0
2020-05-07,14198.3,12923.2,13045.0,180.3,2464839.69,14051.0
2020-05-08,14298.9,13735.1,14051.0,164.51,2304193.45,13795.0
2020-05-09,13944.3,13353.0,13795.0,103.97,1415598.74,13353.0
2020-05-10,13409.1,11501.0,13353.0,259.88,3179221.19,12269.2
2020-05-11,12899.8,11672.0,12269.2,208.13,2544156.67,12175.7
2020-05-12,12702.5,12098.3,12175.7,75.56,935115.14,12517.1
2020-05-13,13339.99,12503.0,12517.1,221.05,2882047.55,13143.68
2020-05-14,13897.76,13124.03,13143.68,674.17,9129434.08,13758.73
2020-05-15,13824.97,12956.11,13758.73,516.07,6921489.61,13139.8
2020-05-16,13608.66,13051.31,13139.8,330.0,4385643.37,13285.72
2020-05-17,13909.87,13206.29,13285.72,311.85,4244329.45,13660.17
2020-05-18,14001.81,13405.12,13660.17,340.14,4635265.87,13595.57
2020-05-19,13765.52,13277.15,13595.57,381.94,5151188.3,13657.53
2020-05-20,13676.85,12933.76,13657.53,263.2,3526713.1,13239.27
2020-05-21,13394.02,12366.93,13239.27,491.1,6336755.13,12649.29
2020-05-22,13484.03,12548.12,12649.29,380.27,4856319.11,12860.53
2020-05-23,13415.84,12764.11,12860.53,207.9,2683821.77,12874.1
